pair_id,layer_idx,TE,IE,original_output,intervention_output,ie_output,original_text,intervention_text,ie_text,expected_original,expected_intervention,original_correct,intervention_correct,patch_positions,ie_positions,num_patch_positions,num_ie_positions,category,intervention_position,list_length,original_word,intervention_word
25,1,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,2,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,3,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,4,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,5,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,6,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,7,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,8,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,9,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,10,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,11,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,12,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,13,-1,0,5,4,5,(5),(4),(5),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,14,-1,0,5,4,5,(5),(4),(5),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,15,-1,0,5,4,5,(5),(4),(5),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,16,-1,0,5,4,5,(5),(4),(5),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,17,-1,0,5,4,5,(5),(4),(5),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,18,-1,0,5,4,5,(5),(4),(5),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
25,19,-1,0,5,4,5,(5),(4),(5),5,4,True,True,[88],[88],1,1,clothing,3,8,robe,happy
26,0,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,1,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,2,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,3,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,4,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,5,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,6,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,7,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,8,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,9,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,10,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,11,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,12,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,13,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,14,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,15,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,16,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,17,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,18,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
26,19,0,0,4,4,4,(4),(4),(4),5,4,False,True,[83],"[83, 84]",1,2,body_part,2,7,liver,gray
27,0,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,1,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,2,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,3,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,4,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,5,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,6,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,7,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,8,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,9,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,10,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,11,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,12,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,13,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,14,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,15,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,16,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,17,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,18,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
27,19,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[74, 75]","[74, 75]",2,2,vehicle,0,8,ambulance,teal
28,0,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,1,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,2,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,3,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,4,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,5,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,6,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,7,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,8,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,9,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,10,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,11,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,12,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,13,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,14,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,15,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,16,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,17,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,18,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
28,19,0,0,3,3,3,(3),(3),(3),4,3,False,True,[78],"[78, 79]",1,2,sport,1,6,camping,chin
29,0,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,1,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,2,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,3,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,4,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,5,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,6,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,7,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,8,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,9,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,10,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,11,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,12,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,13,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,14,1,1,1,2,2,(1),(2),(2),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,15,1,0,1,2,1,(1),(2),(1),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,16,1,0,1,2,1,(1),(2),(1),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,17,1,0,1,2,1,(1),(2),(1),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,18,1,0,1,2,1,(1),(2),(1),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
29,19,1,0,1,2,1,(1),(2),(1),1,0,True,False,"[90, 91]","[90, 91, 92]",2,3,tool,4,6,screwdriver,bicycle
30,0,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,1,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,2,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,3,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,4,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,5,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,6,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,7,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,8,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,9,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,10,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,11,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,12,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,13,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,14,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,15,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,16,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,17,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,18,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
30,19,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[77, 78]","[77, 78]",2,2,building,1,8,palace,aqua
31,0,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,1,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,2,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,3,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,4,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,5,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,6,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,7,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,8,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,9,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,10,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,11,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,12,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,13,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,14,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,15,-1,0,1,0,1,(1),(0),(1),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,16,-1,0,1,0,1,(1),(0),(1),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,17,-1,0,1,0,1,(1),(0),(1),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,18,-1,0,1,0,1,(1),(0),(1),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
31,19,-1,0,1,0,1,(1),(0),(1),1,0,True,True,"[74, 75]","[74, 75]",2,2,animal,0,5,turkey,forehead
32,0,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,1,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,2,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,3,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,4,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,5,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,6,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,7,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,8,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,9,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,10,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,11,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,12,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,13,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,14,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,15,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,16,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,17,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,18,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
32,19,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[96, 97]",[96],2,1,tool,6,8,clamp,shoulder
33,0,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,1,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,2,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,3,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,4,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,5,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,6,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,7,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,8,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,9,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,10,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,11,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,12,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,13,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,14,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,15,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,16,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,17,-1,-1,1,0,0,(1),(0),(0),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,18,-1,0,1,0,1,(1),(0),(1),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
33,19,-1,0,1,0,1,(1),(0),(1),2,1,False,False,"[93, 94]",[93],2,1,building,5,6,warehouse,basketball
34,0,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,1,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,2,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,3,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,4,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,5,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,6,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,7,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,8,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,9,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,10,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,11,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,12,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,13,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,14,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,15,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,16,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,17,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,18,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
34,19,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,body_part,4,6,toe,koala
35,0,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,1,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,2,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,3,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,4,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,5,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,6,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,7,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,8,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,9,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,10,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,11,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,12,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,13,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,14,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,15,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,16,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
35,17,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]",[85],2,1,body_part,3,6,lung,cyclone
